"","Number","Episode","Link.url","Link.title","BaseURL","Path","Sponsor","Host"
"520",61,"61: Perfectly Neutral","http://recode.net/2014/04/05/the-six-juiciest-documents-from-the-apple-samsung-trial-this-week/","documents released in the Samsung trial","recode.net","/2014/04/05/the-six-juiciest-documents-from-the-apple-samsung-trial-this-week/",FALSE,FALSE
"521",61,"61: Perfectly Neutral","http://www.amazon.com/dp/0812993012?tag=siracusa-20","Creativity, Inc.","www.amazon.com","/dp/0812993012",FALSE,FALSE
"522",61,"61: Perfectly Neutral","http://en.wikipedia.org/wiki/Edwin_Catmull","Ed Catmull","en.wikipedia.org","/wiki/Edwin_Catmull",FALSE,FALSE
"523",61,"61: Perfectly Neutral","http://9to5mac.com/2014/04/09/jony-ive-shakes-up-apples-software-design-group-iphone-interface-creator-greg-christie-departing/","a contentious story","9to5mac.com","/2014/04/09/jony-ive-shakes-up-apples-software-design-group-iphone-interface-creator-greg-christie-departing/",FALSE,FALSE
"524",61,"61: Perfectly Neutral","http://techcrunch.com/2014/04/09/veteran-apple-designer-greg-christie-departing-and-his-group-will-report-to-jony-ive/","not","techcrunch.com","/2014/04/09/veteran-apple-designer-greg-christie-departing-and-his-group-will-report-to-jony-ive/",FALSE,FALSE
"525",61,"61: Perfectly Neutral","http://www.fastcompany.com/3027135/inside-the-pixar-braintrust","relates to Pixar","www.fastcompany.com","/3027135/inside-the-pixar-braintrust",FALSE,FALSE
"526",61,"61: Perfectly Neutral","http://twitter.com/kongtomorrow","Ken Ferry","twitter.com","/kongtomorrow",FALSE,FALSE
"527",61,"61: Perfectly Neutral","http://www.imore.com/debug-33-ken-ferry-auto-layout-passbook-and-understudy","Debug #33","www.imore.com","/debug-33-ken-ferry-auto-layout-passbook-and-understudy",FALSE,FALSE
"528",61,"61: Perfectly Neutral","http://www.artemis.com/pcell","Artemis pCell","www.artemis.com","/pcell",FALSE,FALSE
"529",61,"61: Perfectly Neutral","http://vimeo.com/86746051","demo video","vimeo.com","/86746051",FALSE,FALSE
"530",61,"61: Perfectly Neutral","http://www.amazon.com/dp/1449314287/?tag=marcoorg-20","preferred book","www.amazon.com","/dp/1449314287/",FALSE,FALSE
"531",61,"61: Perfectly Neutral","http://www.amazon.com/dp/0596101716?tag=marcoorg-20","second edition","www.amazon.com","/dp/0596101716",FALSE,FALSE
"532",61,"61: Perfectly Neutral","http://grimoire.ca/mysql/choose-something-else","not use MySQL","grimoire.ca","/mysql/choose-something-else",FALSE,FALSE
"533",61,"61: Perfectly Neutral","http://sql-info.de/mysql/gotchas.html","MySQL gotchas","sql-info.de","/mysql/gotchas.html",FALSE,FALSE
"534",61,"61: Perfectly Neutral","http://backchannel.org/blog/friendfeed-schemaless-mysql","crazy schema-less MySQL","backchannel.org","/blog/friendfeed-schemaless-mysql",FALSE,FALSE
"535",61,"61: Perfectly Neutral","http://www.goochlanddriveintheater.com","trip to the movies","www.goochlanddriveintheater.com","",FALSE,FALSE
"536",61,"61: Perfectly Neutral","http://smilesoftware.com/atp?crcat=atp&crsource=pdfpen-ipad&crcampaign=apr14","PDFpen for iPad","smilesoftware.com","/atp",FALSE,FALSE
"537",61,"61: Perfectly Neutral","http://igloosoftware.com/casey","Igloo","igloosoftware.com","/casey",TRUE,FALSE
"538",61,"61: Perfectly Neutral","http://newrelic.com/atp","New Relic","newrelic.com","/atp",TRUE,FALSE
"539",62,"62: Journey Would Be Wasted On You","https://github.com/marcoarment/secondcrack","Second Crack","github.com","/marcoarment/secondcrack",FALSE,FALSE
"540",62,"62: Journey Would Be Wasted On You","http://fasttext.caseyliss.com/","Fast Text","fasttext.caseyliss.com","/",FALSE,TRUE
"541",62,"62: Journey Would Be Wasted On You","http://hypercritical.co/","John's blog","hypercritical.co","/",FALSE,TRUE
"542",62,"62: Journey Would Be Wasted On You","http://www.macworld.com/article/2146568/apple-launches-beta-seed-for-os-x-program-for-end-users.html","OS X Beta Program for End Users","www.macworld.com","/article/2146568/apple-launches-beta-seed-for-os-x-program-for-end-users.html",FALSE,FALSE
"543",62,"62: Journey Would Be Wasted On You","http://furbo.org/2014/04/18/get-ready-for-june-2nd/","What's coming on June 2nd?","furbo.org","/2014/04/18/get-ready-for-june-2nd/",FALSE,FALSE
"544",62,"62: Journey Would Be Wasted On You","http://www.imdb.com/title/tt0151804/?ref_=fn_al_tt_1","spoiler","www.imdb.com","/title/tt0151804/",FALSE,FALSE
"545",62,"62: Journey Would Be Wasted On You","http://www.macrumors.com/2014/04/21/thunderbolt-third-generation-details/","third-generation Thunderbolt details","www.macrumors.com","/2014/04/21/thunderbolt-third-generation-details/",FALSE,FALSE
"546",62,"62: Journey Would Be Wasted On You","http://www.engadget.com/2012/06/11/apple-magsafe-vs-magsafe-2-photos-incompatible-power-connectors/","MagSafe vs. MagSafe 2","www.engadget.com","/2012/06/11/apple-magsafe-vs-magsafe-2-photos-incompatible-power-connectors/",FALSE,FALSE
"547",62,"62: Journey Would Be Wasted On You","http://overcast.fm/","Overcast","overcast.fm","/",FALSE,FALSE
"548",62,"62: Journey Would Be Wasted On You","http://www.mondaynote.com/2014/04/20/the-ipad-is-a-tease/","Jean-Louis Gassée's take","www.mondaynote.com","/2014/04/20/the-ipad-is-a-tease/",FALSE,FALSE
"549",62,"62: Journey Would Be Wasted On You","http://daringfireball.net/linked/2014/04/21/gassee-ipad","Gruber's response","daringfireball.net","/linked/2014/04/21/gassee-ipad",FALSE,FALSE
"550",62,"62: Journey Would Be Wasted On You","http://tumblr.caseyliss.com/post/70507092687","Casey on T-Mobile's Free Internet","tumblr.caseyliss.com","/post/70507092687",FALSE,TRUE
"551",62,"62: Journey Would Be Wasted On You","http://support.t-mobile.com/docs/DOC-9700","T-Mobile info","support.t-mobile.com","/docs/DOC-9700",FALSE,FALSE
"552",62,"62: Journey Would Be Wasted On You","http://tapbots.com/software/tweetbot/ipad/","Tweetbot","tapbots.com","/software/tweetbot/ipad/",FALSE,FALSE
"553",62,"62: Journey Would Be Wasted On You","http://twitterrific.com/ios/","Twitterrific","twitterrific.com","/ios/",FALSE,FALSE
"554",62,"62: Journey Would Be Wasted On You","https://agilebits.com/onepassword/ipad","1Password","agilebits.com","/onepassword/ipad",FALSE,FALSE
"555",62,"62: Journey Would Be Wasted On You","http://flexibits.com/fantastical-ipad","Fantastical 2","flexibits.com","/fantastical-ipad",FALSE,FALSE
"556",62,"62: Journey Would Be Wasted On You","http://asherv.com/threes/","Threes","asherv.com","/threes/",FALSE,FALSE
"557",62,"62: Journey Would Be Wasted On You","http://www.monumentvalleygame.com","Monument Valley","www.monumentvalleygame.com","",FALSE,FALSE
"558",62,"62: Journey Would Be Wasted On You","http://simogo.com/work/year-walk-ios/","Year Walk","simogo.com","/work/year-walk-ios/",FALSE,FALSE
"559",62,"62: Journey Would Be Wasted On You","http://www.fireproofgames.com/the-room","The Room","www.fireproofgames.com","/the-room",FALSE,FALSE
"560",62,"62: Journey Would Be Wasted On You","http://en.wikipedia.org/wiki/Sega_CD","Sega CD","en.wikipedia.org","/wiki/Sega_CD",FALSE,FALSE
"561",62,"62: Journey Would Be Wasted On You","http://en.wikipedia.org/wiki/Sega_32X","32X","en.wikipedia.org","/wiki/Sega_32X",FALSE,FALSE
"562",62,"62: Journey Would Be Wasted On You","http://en.wikipedia.org/wiki/Sega_Genesis#Variations","CDX","en.wikipedia.org","/wiki/Sega_Genesis",FALSE,FALSE
"563",62,"62: Journey Would Be Wasted On You","http://segaretro.org/Sega_Jupiter","something else","segaretro.org","/Sega_Jupiter",FALSE,FALSE
"564",62,"62: Journey Would Be Wasted On You","http://en.wikipedia.org/wiki/Sega_Saturn","Saturn","en.wikipedia.org","/wiki/Sega_Saturn",FALSE,FALSE
"565",62,"62: Journey Would Be Wasted On You","http://en.wikipedia.org/wiki/Sega_Dreamcast","Dreamcast","en.wikipedia.org","/wiki/Sega_Dreamcast",FALSE,FALSE
"566",62,"62: Journey Would Be Wasted On You","http://www.ridiculousfishing.com/","Ridiculous Fishing","www.ridiculousfishing.com","/",FALSE,FALSE
"567",62,"62: Journey Would Be Wasted On You","http://www.atebits.com/letterpress/","Letterpress","www.atebits.com","/letterpress/",FALSE,FALSE
"568",62,"62: Journey Would Be Wasted On You","http://www.weplaydots.com","Dots","www.weplaydots.com","",FALSE,FALSE
"569",62,"62: Journey Would Be Wasted On You","http://newrelic.com/atp","New Relic","newrelic.com","/atp",TRUE,FALSE
"570",62,"62: Journey Would Be Wasted On You","http://www.lynda.com/promo/trial/Default.aspx?lpk35=5839&utm_medium=podcast&utm_source=atp&utm_campaign=sponsor-notes","lynda.com","www.lynda.com","/promo/trial/Default.aspx",TRUE,FALSE
"571",62,"62: Journey Would Be Wasted On You","http://helpspot.com/atp","HelpSpot","helpspot.com","/atp",FALSE,FALSE
"572",63,"63: I Hold My Children To A Higher Standard","http://teespring.com/accidental","ATP T-Shirts","teespring.com","/accidental",FALSE,FALSE
"573",63,"63: I Hold My Children To A Higher Standard","http://birchtree.me/blog/you-dont-grow-out-of-gaming","Average age of gamers","birchtree.me","/blog/you-dont-grow-out-of-gaming",FALSE,FALSE
"574",63,"63: I Hold My Children To A Higher Standard","http://www.theesa.com/facts/","here","www.theesa.com","/facts/",FALSE,FALSE
"575",63,"63: I Hold My Children To A Higher Standard","http://www.theesa.com/facts/pdfs/ESA_EF_2014.pdf","here","www.theesa.com","/facts/pdfs/ESA_EF_2014.pdf",FALSE,FALSE
"576",63,"63: I Hold My Children To A Higher Standard","http://en.wikipedia.org/wiki/Metal_Gear_Solid","Metal Gear Solid","en.wikipedia.org","/wiki/Metal_Gear_Solid",FALSE,FALSE
"577",63,"63: I Hold My Children To A Higher Standard","http://en.wikipedia.org/wiki/The_Legend_of_Zelda:_Ocarina_of_Time","Legend of Zelda: Ocarina of Time","en.wikipedia.org","/wiki/The_Legend_of_Zelda:_Ocarina_of_Time",FALSE,FALSE
"578",63,"63: I Hold My Children To A Higher Standard","https://itunes.apple.com/us/app/flight-control/id306220440?mt=8&ign-mpt=uo%3D4","Flight Control (iTunes)","itunes.apple.com","/us/app/flight-control/id306220440",FALSE,FALSE
"579",63,"63: I Hold My Children To A Higher Standard","http://bigbucketsoftware.com/theincident/","The Incident","bigbucketsoftware.com","/theincident/",FALSE,FALSE
"580",63,"63: I Hold My Children To A Higher Standard","http://www.atebits.com/letterpress/","Letterpress","www.atebits.com","/letterpress/",FALSE,FALSE
"581",63,"63: I Hold My Children To A Higher Standard","http://www.andreasilliger.com/index.php","Tiny Wings","www.andreasilliger.com","/index.php",FALSE,FALSE
"582",63,"63: I Hold My Children To A Higher Standard","http://rampchamp.com","Ramp Champ","rampchamp.com","",FALSE,FALSE
"583",63,"63: I Hold My Children To A Higher Standard","http://asherv.com/threes/","Threes","asherv.com","/threes/",FALSE,FALSE
"584",63,"63: I Hold My Children To A Higher Standard","http://en.wikipedia.org/wiki/Total_Annihilation","Total Annihilation","en.wikipedia.org","/wiki/Total_Annihilation",FALSE,FALSE
"585",63,"63: I Hold My Children To A Higher Standard","http://en.wikipedia.org/wiki/Supreme_Commander_%28video_game%29","Supreme Commander","en.wikipedia.org","/wiki/Supreme_Commander_(video_game)",FALSE,FALSE
"586",63,"63: I Hold My Children To A Higher Standard","http://applinks.org/","Facebook App Links","applinks.org","/",FALSE,FALSE
"587",63,"63: I Hold My Children To A Higher Standard","http://www.macstories.net/news/with-app-links-facebook-aims-at-bridging-the-gap-between-mobile-apps/","MacStories","www.macstories.net","/news/with-app-links-facebook-aims-at-bridging-the-gap-between-mobile-apps/",FALSE,FALSE
"588",63,"63: I Hold My Children To A Higher Standard","https://twitter.com/reneritchie/status/461625282189733889","Rene Ritchie","twitter.com","/reneritchie/status/461625282189733889",FALSE,FALSE
"589",63,"63: I Hold My Children To A Higher Standard","http://www.theverge.com/2014/4/26/5656468/comixology-ios-update-removes-in-app-purchases","ComiXology removes in-app purchase","www.theverge.com","/2014/4/26/5656468/comixology-ios-update-removes-in-app-purchases",FALSE,FALSE
"590",63,"63: I Hold My Children To A Higher Standard","http://5by5.tv/b2w/169","Back to Work","5by5.tv","/b2w/169",FALSE,FALSE
"591",63,"63: I Hold My Children To A Higher Standard","http://office.microsoft.com/en-us/mobile/","Office for iPad/iPhone","office.microsoft.com","/en-us/mobile/",FALSE,FALSE
"592",63,"63: I Hold My Children To A Higher Standard","http://techcrunch.com/2014/02/21/rumor-testflight-owner-burstly-is-being-acquired-by-apple/","Burstly acquired by Apple","techcrunch.com","/2014/02/21/rumor-testflight-owner-burstly-is-being-acquired-by-apple/",FALSE,FALSE
"593",63,"63: I Hold My Children To A Higher Standard","http://testflightapp.com","TestFlight","testflightapp.com","",FALSE,FALSE
"594",63,"63: I Hold My Children To A Higher Standard","http://www.caseyliss.com/","Casey's new website","www.caseyliss.com","/",FALSE,TRUE
"595",63,"63: I Hold My Children To A Higher Standard","http://www.backblaze.com/atp","Backblaze","www.backblaze.com","/atp",TRUE,FALSE
"596",63,"63: I Hold My Children To A Higher Standard","http://www.fractureme.com/","Fracture","www.fractureme.com","/",TRUE,FALSE
"597",63,"63: I Hold My Children To A Higher Standard","http://cl.ly/image/1p400i300h2F","Marco's 5x5 app-icon Fractures","cl.ly","/image/1p400i300h2F",FALSE,FALSE
"598",63,"63: I Hold My Children To A Higher Standard","http://newrelic.com/atp","New Relic","newrelic.com","/atp",TRUE,FALSE
"599",64,"64: It Never Died Because It Never Lived","http://teespring.com/accidental","Hurry if you want an ATP T-Shirt!","teespring.com","/accidental",FALSE,FALSE
"600",64,"64: It Never Died Because It Never Lived","https://www.comixology.com","ComiXology","www.comixology.com","",FALSE,FALSE
"601",64,"64: It Never Died Because It Never Lived","https://www.youtube.com/watch?v=NAxMyTwmu_M","Vihart Video","www.youtube.com","/watch",FALSE,FALSE
"602",64,"64: It Never Died Because It Never Lived","http://en.wikipedia.org/wiki/Internet2","Internet2","en.wikipedia.org","/wiki/Internet2",FALSE,FALSE
"603",64,"64: It Never Died Because It Never Lived","http://applinks.org","AppLinks","applinks.org","",FALSE,FALSE
"604",64,"64: It Never Died Because It Never Lived","http://blog.app.net/2014/05/06/app-net-state-of-the-union/","App.net sunsets its employees","blog.app.net","/2014/05/06/app-net-state-of-the-union/",FALSE,FALSE
"605",64,"64: It Never Died Because It Never Lived","http://www.revolution60.com/page2/index.php?id=85019162841","Brianna Wu's Post","www.revolution60.com","/page2/index.php",FALSE,FALSE
"606",64,"64: It Never Died Because It Never Lived","https://tent.io/","Tent","tent.io","/",FALSE,FALSE
"607",64,"64: It Never Died Because It Never Lived","http://www.allenpike.com/2014/burying-the-url/","removing URLs from the omnibox","www.allenpike.com","/2014/burying-the-url/",FALSE,FALSE
"608",64,"64: It Never Died Because It Never Lived","http://www.caseyliss.com/2014/5/2/camel-open-sourced","Casey open-sourced his Camel blog engine","www.caseyliss.com","/2014/5/2/camel-open-sourced",FALSE,TRUE
"609",64,"64: It Never Died Because It Never Lived","https://github.com/cliss/camel/blob/master/camel.js","Casey's flower boxes","github.com","/cliss/camel/blob/master/camel.js",FALSE,FALSE
"610",64,"64: It Never Died Because It Never Lived","http://search.cpan.org/~jsiracusa/","John's code on CPAN","search.cpan.org","/~jsiracusa/",FALSE,FALSE
"611",64,"64: It Never Died Because It Never Lived","http://rosecode.org","Rose","rosecode.org","",FALSE,FALSE
"612",64,"64: It Never Died Because It Never Lived","http://en.wikipedia.org/wiki/Indent_style#K.26R_style","K&R style","en.wikipedia.org","/wiki/Indent_style",FALSE,FALSE
"613",64,"64: It Never Died Because It Never Lived","https://github.com/marcoarment/FCModel/blob/master/FCModel/FCModel.m","his Objective-C code","github.com","/marcoarment/FCModel/blob/master/FCModel/FCModel.m",FALSE,FALSE
"614",64,"64: It Never Died Because It Never Lived","http://inessential.com/2014/04/13/vesper_sync_diary_13_unlucky_13","Brent Simmons on Javascript integers","inessential.com","/2014/04/13/vesper_sync_diary_13_unlucky_13",FALSE,FALSE
"615",64,"64: It Never Died Because It Never Lived","http://naturebox.com/atp","NatureBox","naturebox.com","/atp",FALSE,FALSE
"616",64,"64: It Never Died Because It Never Lived","http://www.igloosoftware.com/campaigns/q1_2014?ref=atp&type=podcast&month=may","Igloo","www.igloosoftware.com","/campaigns/q1_2014",TRUE,FALSE
"617",64,"64: It Never Died Because It Never Lived","http://newrelic.com/atp","New Relic","newrelic.com","/atp",TRUE,FALSE
"618",65,"65: The Year Of Casey","http://www.caseyliss.com/2014/5/14/finally","Casey's big news","www.caseyliss.com","/2014/5/14/finally",FALSE,TRUE
"619",65,"65: The Year Of Casey","http://www.mariowiki.com/Year_of_Luigi","The Year of Luigi","www.mariowiki.com","/Year_of_Luigi",FALSE,FALSE
"620",65,"65: The Year Of Casey","http://www.monumentvalleygame.com/","Monument Valley","www.monumentvalleygame.com","/",FALSE,FALSE
"621",65,"65: The Year Of Casey","http://en.wikipedia.org/wiki/M._C._Escher","Escher","en.wikipedia.org","/wiki/M._C._Escher",FALSE,FALSE
"622",65,"65: The Year Of Casey","http://bits.blogs.nytimes.com/2014/05/16/apple-and-google-end-patent-fights/?_php=true&_type=blogs&_r=0","Apple and Google agree to... something","bits.blogs.nytimes.com","/2014/05/16/apple-and-google-end-patent-fights/",FALSE,FALSE
